original_order,aggregated_order,date,futures,sum_added,fee_added
1162951733580288017,1163072519301386267,2024-04-13,ETHUSDT,-0.06839721,0.0
1162951718845698094,1163072512045240327,2024-04-13,SOLUSDT,-0.0033817056,0.0
1162830942893133824,1163072519301386267,2024-04-13,ETHUSDT,-0.0657954021,0.0
1162830939126648839,1163072526054215712,2024-04-13,BTCUSDT,-0.166435528,0.0
1162710173919891507,1162710173919891507,2024-04-12,BTCUSDT,-0.158033868,0.0
1162710163794841636,1162710163794841636,2024-04-12,ETHUSDT,-0.0666703008,0.0
1162710152008847371,1162710152008847371,2024-04-12,SOLUSDT,-0.0738265752,0.0
1162589385346666515,1162710173919891507,2024-04-12,BTCUSDT,-0.175518776,0.0
1162589373845884940,1162710163794841636,2024-04-12,ETHUSDT,-0.0688317997,0.0
1162589366463909916,1162710152008847371,2024-04-12,SOLUSDT,-0.0841828246,0.0
1162468583699795985,1162710173919891507,2024-04-12,BTCUSDT,-0.159633972,0.0
1162468572744273930,1162710163794841636,2024-04-12,ETHUSDT,-0.076520885,0.0
1162468561834889220,1162710152008847371,2024-04-12,SOLUSDT,-0.078429988,0.0
1162347778538098695,1162347778538098695,2024-04-11,BTCUSDT,-0.159641724,0.0
1162347769524539393,1162347769524539393,2024-04-11,SOLUSDT,-0.08034781384,0.0
1162347766668218380,1162347766668218380,2024-04-11,ETHUSDT,-0.0713314644,0.0
1162226999943122990,1162347778538098695,2024-04-11,BTCUSDT,-0.161271924,0.0
1162226988794662934,1162347766668218380,2024-04-11,ETHUSDT,-0.1150777446,0.0
1162226965088456743,1162347769524539393,2024-04-11,SOLUSDT,-0.0502438464,0.0
1162106186430566403,1162347778538098695,2024-04-11,BTCUSDT,-0.180837376,0.0
1162106173314977816,1162347769524539393,2024-04-11,SOLUSDT,-0.0573753745,0.0
1162106168265035780,1162347766668218380,2024-04-11,ETHUSDT,-0.0774606535,0.0
1161985401770627125,1161985401770627125,2024-04-10,BTCUSDT,-0.153829984,0.0
1161985389053497356,1161985389053497356,2024-04-10,ETHUSDT,-0.0919126102,0.0
1161985378840367114,1161985378840367114,2024-04-10,SOLUSDT,-0.0354317741,0.0
1161864605177892891,1161985401770627125,2024-04-10,BTCUSDT,-0.155331008,0.0
1161864590296502272,1161985378840367114,2024-04-10,SOLUSDT,-0.064805175,0.0
1161864587968663570,1161985389053497356,2024-04-10,ETHUSDT,-0.1122436058,0.0
1161743804638318649,1161985401770627125,2024-04-10,BTCUSDT,-0.199139904,0.0
1161743793674407939,1161985378840367114,2024-04-10,SOLUSDT,-0.077090067,0.0
1161743785864613909,1161985389053497356,2024-04-10,ETHUSDT,-0.1426023454,0.0
1161623008007835676,1161623008007835676,2024-04-09,BTCUSDT,-0.2757145,0.0
1161622999443066884,1161622999443066884,2024-04-09,ETHUSDT,-0.117394445,0.0
1161622986365227035,1161622986365227035,2024-04-09,SOLUSDT,-0.02414307,0.0
1161502220818731017,1161623008007835676,2024-04-09,BTCUSDT,-0.270098304,0.0
1161502198714748939,1161622986365227035,2024-04-09,SOLUSDT,-0.0277590516,0.0
1161502195749376002,1161622999443066884,2024-04-09,ETHUSDT,-0.0796063235,0.0
1161381418639183877,1161623008007835676,2024-04-09,BTCUSDT,-0.358156,0.0
1161381402658885654,1161622999443066884,2024-04-09,ETHUSDT,-0.193137945,0.0
1161381389232918531,1161622986365227035,2024-04-09,SOLUSDT,-0.0287326992,0.0
1161260617407549470,1161260617407549470,2024-04-08,BTCUSDT,-0.370491096,0.0
1161260611883651097,1161260611883651097,2024-04-08,ETHUSDT,-0.2393430418,0.0
1161260598180859905,1161260598180859905,2024-04-08,SOLUSDT,-0.0406424032,0.0
1161139827735416840,1161260617407549470,2024-04-08,BTCUSDT,-0.163977832,0.0
1161139825113976840,1161260611883651097,2024-04-08,ETHUSDT,-0.075923943,0.0
1161139793786720257,1161260598180859905,2024-04-08,SOLUSDT,-0.0560130282,0.0
1161019040483397668,1161260617407549470,2024-04-08,BTCUSDT,-0.169201068,0.0
1161019026818355245,1161260611883651097,2024-04-08,ETHUSDT,-0.072206992,0.0
1161019018391998471,1161260598180859905,2024-04-08,SOLUSDT,-0.0317787393,0.0
1160898224328429594,1160898224328429594,2024-04-07,BTCUSDT,-0.16698264,0.0
1160898219173629975,1160898219173629975,2024-04-07,ETHUSDT,-0.0650475754,0.0
1160898216887734314,1160898216887734314,2024-04-07,SOLUSDT,-0.0219135058,0.0
1160777428113182779,1160898224328429594,2024-04-07,BTCUSDT,-0.16642512,0.0
1160777415890980877,1160898219173629975,2024-04-07,ETHUSDT,-0.0765554251,0.0
1160777413793828880,1160898216887734314,2024-04-07,SOLUSDT,-0.021391202,0.0
1160656636578779147,1160898219173629975,2024-04-07,ETHUSDT,-0.0732208795,0.0
1160656630140522507,1160898224328429594,2024-04-07,BTCUSDT,-0.15290361,0.0
1160656611983380510,1160898216887734314,2024-04-07,SOLUSDT,-0.0210823874,0.0
1160535843517648936,1160535843517648936,2024-04-06,BTCUSDT,-0.16339008,0.0
1160535842984972313,1160535842984972313,2024-04-06,ETHUSDT,-0.069723236,0.0
1160535823082999809,1160535823082999809,2024-04-06,SOLUSDT,-0.0226799232,0.0
1160415049294696456,1160535843517648936,2024-04-06,BTCUSDT,-0.1699305,0.0
1160415043410087948,1160535842984972313,2024-04-06,ETHUSDT,-0.0734028976,0.0
1160415025458466820,1160535823082999809,2024-04-06,SOLUSDT,-0.020381588,0.0
1160294249564622877,1160535843517648936,2024-04-06,BTCUSDT,-0.170958312,0.0
1160294245617782791,1160535842984972313,2024-04-06,ETHUSDT,-0.1141159931,0.0
1160294216517701658,1160535823082999809,2024-04-06,SOLUSDT,-0.0195247248,0.0
1160173451751346193,1160173451751346193,2024-04-05,BTCUSDT,-0.154161154,0.0
1160173438312796166,1160173438312796166,2024-04-05,ETHUSDT,-0.0701849892,0.0
1160173432436576346,1160173432436576346,2024-04-05,SOLUSDT,-0.0216362904,0.0
1160052670128082958,1160173451751346193,2024-04-05,BTCUSDT,-0.156566358,0.0
1160052650553266182,1160173438312796166,2024-04-05,ETHUSDT,-0.0668155615,0.0
1160052642839941137,1160173432436576346,2024-04-05,SOLUSDT,-0.009803892,0.0
1159931860096798748,1160173451751346193,2024-04-05,BTCUSDT,-0.169804608,0.0
1159931852987453469,1160173438312796166,2024-04-05,ETHUSDT,-0.0682924068,0.0
1159931833601380386,1160173432436576346,2024-04-05,SOLUSDT,-0.011039874,0.0
1159811055694270475,1159811055694270475,2024-04-04,BTCUSDT,-0.155549,0.0
1159811052716314653,1159811052716314653,2024-04-04,ETHUSDT,-0.067123371,0.0
1159690269469855748,1159811055694270475,2024-04-04,BTCUSDT,-0.15851664,0.0
1159690249031012360,1159811052716314653,2024-04-04,ETHUSDT,-0.0681967836,0.0
1159690244027207700,1159690244027207700,2024-04-04,SOLUSDT,-0.01026478605,0.0
1159569473837617155,1159811055694270475,2024-04-04,BTCUSDT,-0.154270818,0.0
1159569469244854289,1159811052716314653,2024-04-04,ETHUSDT,-0.0729852396,0.0
1159569446759190537,1159690244027207700,2024-04-04,SOLUSDT,-0.0103649616,0.0
1159448680910704703,1159448680910704703,2024-04-03,BTCUSDT,-0.150154188,0.0
1159448663932162048,1159448663932162048,2024-04-03,SOLUSDT,-0.0182411634,0.0
1159448658555064342,1159448658555064342,2024-04-03,ETHUSDT,-0.0651630118,0.0
1159327872360009738,1159448680910704703,2024-04-03,BTCUSDT,-0.1587552,0.0
1159327870048948224,1159448658555064342,2024-04-03,ETHUSDT,-0.0697252272,0.0
1159327844086206493,1159448663932162048,2024-04-03,SOLUSDT,-0.0119440755,0.0
1159207091005181952,1159448680910704703,2024-04-03,BTCUSDT,-0.167559936,0.0
1159207066233622540,1159448658555064342,2024-04-03,ETHUSDT,-0.070391542,0.0
1159207061976403970,1159448663932162048,2024-04-03,SOLUSDT,-0.0124352023,0.0
1159086276796370952,1159086276796370952,2024-04-02,BTCUSDT,-0.163483236,0.0
1159086276460826671,1159086276460826671,2024-04-02,ETHUSDT,-0.0825061852,0.0
1159086251106258954,1159086251106258954,2024-04-02,SOLUSDT,-0.0169523196,0.0
1158965494611071024,1159086276796370952,2024-04-02,BTCUSDT,-0.167448204,0.0
1158965489535963139,1159086276460826671,2024-04-02,ETHUSDT,-0.0646141797,0.0
1158844691592663048,1159086276460826671,2024-04-02,ETHUSDT,-0.095961957,0.0
1158844688811839508,1159086276796370952,2024-04-02,BTCUSDT,-0.408330074,0.0
1158723909931651082,1158723909931651082,2024-04-01,BTCUSDT,-0.424621984,0.0
1158723891887755340,1158723891887755340,2024-04-01,ETHUSDT,-0.1259443555,0.0
1158603105290047499,1158723909931651082,2024-04-01,BTCUSDT,-0.50818804,0.0
1158603100709867542,1158723891887755340,2024-04-01,ETHUSDT,-0.2400434714,0.0
1158482315563388938,1158723909931651082,2024-04-01,BTCUSDT,-1.107608838,0.0
1158482309246767128,1158723891887755340,2024-04-01,ETHUSDT,-0.414204422,0.0
1158361524939149317,1158361524939149317,2024-03-31,ETHUSDT,-0.393849472,0.0
1158361518026936351,1158361518026936351,2024-03-31,BTCUSDT,-0.829502836,0.0
1158240725527842820,1158361518026936351,2024-03-31,BTCUSDT,-0.762690476,0.0
1158240714765258791,1158361524939149317,2024-03-31,ETHUSDT,-0.4434822198,0.0
1158119920160624643,1158361524939149317,2024-03-31,ETHUSDT,-0.1740884728,0.0
1158119919179157521,1158361518026936351,2024-03-31,BTCUSDT,-0.509382696,0.0
1157999136633147407,1157999136633147407,2024-03-30,BTCUSDT,-0.5948419,0.0
1157999123081351168,1157999123081351168,2024-03-30,ETHUSDT,-0.2989999712,0.0
1157999112536870913,1157999112536870913,2024-03-30,SOLUSDT,-0.1366797144,0.0
1157878339742617602,1157999136633147407,2024-03-30,BTCUSDT,-0.725166522,0.0
1157878327444918295,1157999123081351168,2024-03-30,ETHUSDT,-0.166898826,0.0
1157878320528510977,1157999112536870913,2024-03-30,SOLUSDT,-0.0642551016,0.0
1157757532454408216,1157999136633147407,2024-03-30,BTCUSDT,-0.44043363,0.0
1157757528054583323,1157999123081351168,2024-03-30,ETHUSDT,-0.155200344,0.0
1157757508081307651,1157999112536870913,2024-03-30,SOLUSDT,-0.06139080675,0.0
1157636750122307597,1157636750122307597,2024-03-29,BTCUSDT,-0.619921792,0.0
1157636748033544205,1157636748033544205,2024-03-29,ETHUSDT,-0.243741495,0.0
1157636717905858573,1157636717905858573,2024-03-29,SOLUSDT,-0.04501328825,0.0
1157515950207684610,1157636750122307597,2024-03-29,BTCUSDT,-0.55344564,0.0
1157515946713829413,1157636748033544205,2024-03-29,ETHUSDT,-0.2053334171,0.0
1157515905353797633,1157636717905858573,2024-03-29,SOLUSDT,-0.03831139545,0.0
1157395156165087302,1157636750122307597,2024-03-29,BTCUSDT,-0.74635848,0.0
1157395145675132958,1157636748033544205,2024-03-29,ETHUSDT,-0.2234724885,0.0
1157395140667133957,1157636717905858573,2024-03-29,SOLUSDT,-0.0517780809,0.0
1157274349204033585,1157274349204033585,2024-03-28,BTCUSDT,-0.825559044,0.0
1157274339318059020,1157274339318059020,2024-03-28,ETHUSDT,-0.252525259,0.0
1157274335320887307,1157274335320887307,2024-03-28,SOLUSDT,-0.04187873715,0.0
1157153548425383979,1157274349204033585,2024-03-28,BTCUSDT,-0.904336608,0.0
1157153539768340497,1157274335320887307,2024-03-28,SOLUSDT,-0.0447936429,0.0
1157153533065842717,1157274339318059020,2024-03-28,ETHUSDT,-0.240106912,0.0
1157032752524709939,1157274349204033585,2024-03-28,BTCUSDT,-0.63253827,0.0
1157032743465013270,1157274339318059020,2024-03-28,ETHUSDT,-0.254921936,0.0
1157032737412632579,1157274335320887307,2024-03-28,SOLUSDT,-0.0297275781,0.0
1156911960050782247,1156911960050782247,2024-03-27,BTCUSDT,-0.704027184,0.0
1156911952530395152,1156911952530395152,2024-03-27,ETHUSDT,-0.2378120446,0.0
1156911942342430730,1156911942342430730,2024-03-27,SOLUSDT,-0.02725658845,0.0
1156791165513256975,1156911960050782247,2024-03-27,BTCUSDT,-0.555120848,0.0
1156791155958632460,1156911952530395152,2024-03-27,ETHUSDT,-0.1406525056,0.0
1156791143535104013,1156911942342430730,2024-03-27,SOLUSDT,-0.0913603101,0.0
1156670364147404805,1156911960050782247,2024-03-27,BTCUSDT,-0.768950262,0.0
1156670348645257218,1156911942342430730,2024-03-27,SOLUSDT,-0.0748674039,0.0
1156670347147890694,1156911952530395152,2024-03-27,ETHUSDT,-0.1696151948,0.0
1156549567575642170,1156549567575642170,2024-03-26,BTCUSDT,-0.552548568,0.0
1156549564291502089,1156549564291502089,2024-03-26,ETHUSDT,-0.177242867,0.0
1156549551482097701,1156549551482097701,2024-03-26,SOLUSDT,-0.055600304,0.0
1156428774665506836,1156549567575642170,2024-03-26,BTCUSDT,-0.397551756,0.0
1156428767749099525,1156549564291502089,2024-03-26,ETHUSDT,-0.1267491015,0.0
1156428756424478794,1156549551482097701,2024-03-26,SOLUSDT,-0.0475411965,0.0
1156307974063017998,1156549567575642170,2024-03-26,BTCUSDT,-0.1747275,0.0
1156307959408119839,1156549551482097701,2024-03-26,SOLUSDT,-0.090161109,0.0
1156307958955135029,1156549564291502089,2024-03-26,ETHUSDT,-0.2582611695,0.0
1156187180519542825,1156187180519542825,2024-03-25,BTCUSDT,-0.41465952,0.0
1156187165441019906,1156187165441019906,2024-03-25,SOLUSDT,-0.049151046,0.0
1156187162806997003,1156187162806997003,2024-03-25,ETHUSDT,-0.1559334656,0.0
1156066387106091035,1156187180519542825,2024-03-25,BTCUSDT,-0.1670475,0.0
